snapshot_date,store_id,sku_id,stock_level,reorder_point,days_of_supply,is_below_reorder,is_stockout_risk,overstock_flag,inventory_value
2024-01-28,STR-011,SKU-1002,499,91,94.4,0,0,0,406799.77
2024-02-11,STR-011,SKU-1002,500,91,72.5,0,0,0,407615.0
2024-02-25,STR-011,SKU-1002,988,91,704.8,0,0,0,805447.24
2024-03-10,STR-011,SKU-1002,884,91,869.1,0,0,0,720663.32
2024-03-24,STR-011,SKU-1002,1347,91,177.4,0,0,0,1098114.81
2024-04-07,STR-011,SKU-1002,568,91,58.5,0,0,0,463050.64
2024-04-21,STR-011,SKU-1002,155,91,77.2,0,0,0,126360.65
2024-05-05,STR-011,SKU-1002,1390,91,806.8,0,0,0,1133169.7
2024-05-19,STR-011,SKU-1002,1000,91,131.6,0,0,0,815230.0
2024-06-02,STR-011,SKU-1002,362,91,224.4,0,0,0,295113.26
2024-06-16,STR-011,SKU-1002,94,91,11.5,0,0,0,76631.62
2024-06-30,STR-011,SKU-1002,1956,91,205.5,0,0,1,1594589.88
2023-01-01,STR-011,SKU-1003,949,77,201.6,0,0,0,1877283.33
2023-01-15,STR-011,SKU-1003,955,77,126.8,0,0,0,1889152.35
2023-01-29,STR-011,SKU-1003,54,77,4.7,1,0,0,106821.18
2023-02-12,STR-011,SKU-1003,263,77,58.2,0,0,0,520258.71
2023-02-26,STR-011,SKU-1003,932,77,99.5,0,0,0,1843654.44
2023-03-12,STR-011,SKU-1003,406,77,268.7,0,0,0,803137.02
2023-03-26,STR-011,SKU-1003,1010,77,343.6,0,0,1,1997951.7
2023-04-09,STR-011,SKU-1003,693,77,305.3,0,0,0,1370871.81
2023-04-23,STR-011,SKU-1003,460,77,39.3,0,0,0,909958.2
2023-05-07,STR-011,SKU-1003,277,77,57.5,0,0,0,547953.09
2023-05-21,STR-011,SKU-1003,752,77,205.1,0,0,0,1487583.84
2023-06-04,STR-011,SKU-1003,592,77,53.8,0,0,0,1171076.64
2023-06-18,STR-011,SKU-1003,78,77,18.0,0,0,0,154297.26
2023-07-02,STR-011,SKU-1003,1019,77,98.9,0,0,1,2015755.23
2023-07-16,STR-011,SKU-1003,74,77,7.6,1,0,0,146384.58
2023-07-30,STR-011,SKU-1003,372,77,94.4,0,0,0,735879.24
2023-08-13,STR-011,SKU-1003,76,77,13.2,1,0,0,150340.92
2023-08-27,STR-011,SKU-1003,735,77,234.7,0,0,0,1453954.95
2023-09-10,STR-011,SKU-1003,291,77,35.5,0,0,0,575647.47
2023-09-24,STR-011,SKU-1003,401,77,253.9,0,0,0,793246.17
2023-10-08,STR-011,SKU-1003,673,77,130.5,0,0,0,1331308.41
2023-10-22,STR-011,SKU-1003,1046,77,211.5,0,0,1,2069165.82
2023-11-05,STR-011,SKU-1003,192,77,31.9,0,0,0,379808.64
2023-11-19,STR-011,SKU-1003,164,77,23.2,0,0,0,324419.88
2023-12-03,STR-011,SKU-1003,437,77,88.7,0,0,0,864460.29
2023-12-17,STR-011,SKU-1003,307,77,32.0,0,0,0,607298.19
2023-12-31,STR-011,SKU-1003,773,77,203.3,0,0,0,1529125.41
2024-01-14,STR-011,SKU-1003,116,77,10.6,0,0,0,229467.72
2024-01-28,STR-011,SKU-1003,657,77,70.6,0,0,0,1299657.69
2024-02-11,STR-011,SKU-1003,948,77,88.8,0,0,0,1875305.16
2024-02-25,STR-011,SKU-1003,686,77,69.8,0,0,0,1357024.62
2024-03-10,STR-011,SKU-1003,964,77,517.4,0,0,1,1906955.88
2024-03-24,STR-011,SKU-1003,372,77,120.1,0,0,0,735879.24
2024-04-07,STR-011,SKU-1003,631,77,60.1,0,0,0,1248225.27
2024-04-21,STR-011,SKU-1003,600,77,110.8,0,0,0,1186902.0
2024-05-05,STR-011,SKU-1003,647,77,59.2,0,0,0,1279875.99
2024-05-19,STR-011,SKU-1003,1025,77,96.0,0,0,1,2027624.25
2024-06-02,STR-011,SKU-1003,456,77,40.1,0,0,0,902045.52
2024-06-16,STR-011,SKU-1003,915,77,119.3,0,0,0,1810025.55
2024-06-30,STR-011,SKU-1003,220,77,89.0,0,0,0,435197.4
2023-01-01,STR-011,SKU-1004,109,74,24.0,0,0,0,6448.44
2023-01-15,STR-011,SKU-1004,923,74,95.9,0,0,0,54604.68
2023-01-29,STR-011,SKU-1004,853,74,84.9,0,0,0,50463.48
2023-02-12,STR-011,SKU-1004,786,74,372.4,0,0,0,46499.76
2023-02-26,STR-011,SKU-1004,612,74,168.4,0,0,0,36205.92
2023-03-12,STR-011,SKU-1004,1047,74,271.1,0,0,1,61940.52
2023-03-26,STR-011,SKU-1004,646,74,73.5,0,0,0,38217.36
2023-04-09,STR-011,SKU-1004,250,74,24.5,0,0,0,14790.0
2023-04-23,STR-011,SKU-1004,909,74,128.9,0,0,0,53776.44
2023-05-07,STR-011,SKU-1004,318,74,37.1,0,0,0,18812.88
2023-05-21,STR-011,SKU-1004,429,74,44.4,0,0,0,25379.64
2023-06-04,STR-011,SKU-1004,154,74,50.2,0,0,0,9110.64
2023-06-18,STR-011,SKU-1004,1057,74,142.0,0,0,1,62532.12
2023-07-02,STR-011,SKU-1004,1023,74,183.3,0,0,1,60520.68
2023-07-16,STR-011,SKU-1004,782,74,227.7,0,0,0,46263.12
2023-07-30,STR-011,SKU-1004,600,74,61.5,0,0,0,35496.0
2023-08-13,STR-011,SKU-1004,460,74,119.6,0,0,0,27213.6
2023-08-27,STR-011,SKU-1004,917,74,181.3,0,0,0,54249.72
2023-09-10,STR-011,SKU-1004,109,74,12.2,0,0,0,6448.44
2023-09-24,STR-011,SKU-1004,152,74,80.9,0,0,0,8992.32
2023-10-08,STR-011,SKU-1004,298,74,25.8,0,0,0,17629.68
2023-10-22,STR-011,SKU-1004,503,74,53.1,0,0,0,29757.48
2023-11-05,STR-011,SKU-1004,319,74,80.6,0,0,0,18872.04
2023-11-19,STR-011,SKU-1004,908,74,149.9,0,0,0,53717.28
2023-12-03,STR-011,SKU-1004,353,74,142.5,0,0,0,20883.48
2023-12-17,STR-011,SKU-1004,299,74,33.5,0,0,0,17688.84
2023-12-31,STR-011,SKU-1004,658,74,76.7,0,0,0,38927.28
2024-01-14,STR-011,SKU-1004,767,74,454.3,0,0,0,45375.72
2024-01-28,STR-011,SKU-1004,777,74,131.4,0,0,0,45967.32
2024-02-11,STR-011,SKU-1004,963,74,102.3,0,0,1,56971.08
2024-02-25,STR-011,SKU-1004,383,74,35.5,0,0,0,22658.28
2024-03-10,STR-011,SKU-1004,546,74,121.5,0,0,0,32301.36
2024-03-24,STR-011,SKU-1004,152,74,59.9,0,0,0,8992.32
2024-04-07,STR-011,SKU-1004,85,74,8.9,0,0,0,5028.6
2024-04-21,STR-011,SKU-1004,845,74,79.6,0,0,0,49990.2
2024-05-05,STR-011,SKU-1004,241,74,23.7,0,0,0,14257.56
2024-05-19,STR-011,SKU-1004,913,74,76.9,0,0,0,54013.08
2024-06-02,STR-011,SKU-1004,701,74,64.3,0,0,0,41471.16
2024-06-16,STR-011,SKU-1004,1039,74,405.9,0,0,1,61467.24
2024-06-30,STR-011,SKU-1004,1040,74,134.1,0,0,1,61526.4
2023-01-01,STR-011,SKU-1005,458,33,58.9,0,0,0,1578955.0
2023-01-15,STR-011,SKU-1005,809,33,247.7,0,0,0,2789027.5
2023-01-29,STR-011,SKU-1005,270,33,22.7,0,0,0,930825.0
2023-02-12,STR-011,SKU-1005,971,33,334.5,0,0,0,3347522.5
2023-02-26,STR-011,SKU-1005,383,33,83.1,0,0,0,1320392.5
2023-03-12,STR-011,SKU-1005,1221,33,190.1,0,0,1,4209397.5
2023-03-26,STR-011,SKU-1005,525,33,56.4,0,0,0,1809937.5
2023-04-09,STR-011,SKU-1005,999,33,151.3,0,0,0,3444052.5
2023-04-23,STR-011,SKU-1005,111,33,10.5,0,0,0,382672.5
2023-05-07,STR-011,SKU-1005,1214,33,152.1,0,0,1,4185265.0
2023-05-21,STR-011,SKU-1005,17,33,1.5,1,0,0,58607.5
2023-06-04,STR-011,SKU-1005,400,33,34.1,0,0,0,1379000.0
2023-06-18,STR-011,SKU-1005,33,33,3.3,0,0,0,113767.5
2023-07-02,STR-011,SKU-1005,482,33,268.7,0,0,0,1661695.0
2023-07-16,STR-011,SKU-1005,1246,33,1163.9,0,0,1,4295585.0
2023-07-30,STR-011,SKU-1005,776,33,333.9,0,0,0,2675260.0
2023-08-13,STR-011,SKU-1005,917,33,157.7,0,0,0,3161357.5
2023-08-27,STR-011,SKU-1005,669,33,55.8,0,0,0,2306377.5
2023-09-10,STR-011,SKU-1005,358,33,41.9,0,0,0,1234205.0
2023-09-24,STR-011,SKU-1005,700,33,142.4,0,0,0,2413250.0
2023-10-08,STR-011,SKU-1005,1173,33,99.3,0,0,1,4043917.5
2023-10-22,STR-011,SKU-1005,128,33,61.9,0,0,0,441280.0
2023-11-05,STR-011,SKU-1005,1025,33,146.2,0,0,0,3533687.5
2023-11-19,STR-011,SKU-1005,465,33,51.9,0,0,0,1603087.5
2023-12-03,STR-011,SKU-1005,95,33,8.6,0,0,0,327512.5
2023-12-17,STR-011,SKU-1005,154,33,16.3,0,0,0,530915.0
2023-12-31,STR-011,SKU-1005,672,33,140.2,0,0,0,2316720.0
2024-01-14,STR-011,SKU-1005,862,33,123.0,0,0,0,2971745.0
2024-01-28,STR-011,SKU-1005,959,33,81.7,0,0,0,3306152.5
2024-02-11,STR-011,SKU-1005,211,33,18.4,0,0,0,727422.5
2024-02-25,STR-011,SKU-1005,783,33,95.7,0,0,0,2699392.5
2024-03-10,STR-011,SKU-1005,275,33,45.9,0,0,0,948062.5
2024-03-24,STR-011,SKU-1005,98,33,12.6,0,0,0,337855.0
2024-04-07,STR-011,SKU-1005,112,33,66.9,0,0,0,386120.0
2024-04-21,STR-011,SKU-1005,970,33,110.9,0,0,0,3344075.0
2024-05-05,STR-011,SKU-1005,439,33,38.7,0,0,0,1513452.5
2024-05-19,STR-011,SKU-1005,637,33,152.1,0,0,0,2196057.5
2024-06-02,STR-011,SKU-1005,212,33,38.9,0,0,0,730870.0
2024-06-16,STR-011,SKU-1005,305,33,32.4,0,0,0,1051487.5
2024-06-30,STR-011,SKU-1005,635,33,341.2,0,0,0,2189162.5
2023-01-01,STR-011,SKU-1006,524,25,44.4,0,0,0,1601590.28
2023-01-15,STR-011,SKU-1006,1354,25,132.5,0,0,1,4138460.38
2023-01-29,STR-011,SKU-1006,74,25,25.5,0,0,0,226178.78
2023-02-12,STR-011,SKU-1006,502,25,109.6,0,0,0,1534347.94
2023-02-26,STR-011,SKU-1006,1372,25,136.9,0,0,1,4193476.84
2023-03-12,STR-011,SKU-1006,1239,25,1148.8,0,0,0,3786966.33
2023-03-26,STR-011,SKU-1006,798,25,404.4,0,0,0,2439063.06
2023-04-09,STR-011,SKU-1006,366,25,199.6,0,0,0,1118668.02
2023-04-23,STR-011,SKU-1006,1267,25,579.9,0,0,0,3872547.49
2023-05-07,STR-011,SKU-1006,1324,25,116.6,0,0,1,4046766.28
2023-05-21,STR-011,SKU-1006,267,25,55.1,0,0,0,816077.49
2023-06-04,STR-011,SKU-1006,401,25,37.4,0,0,0,1225644.47
2023-06-18,STR-011,SKU-1006,60,25,5.1,0,0,0,183388.2
2023-07-02,STR-011,SKU-1006,870,25,217.3,0,0,0,2659128.9
2023-07-16,STR-011,SKU-1006,52,25,11.6,0,0,0,158936.44
2023-07-30,STR-011,SKU-1006,807,25,131.5,0,0,0,2466571.29
2023-08-13,STR-011,SKU-1006,997,25,383.9,0,0,0,3047300.59
2023-08-27,STR-011,SKU-1006,1196,25,316.2,0,0,0,3655538.12
2023-09-10,STR-011,SKU-1006,338,25,36.1,0,0,0,1033086.86
2023-09-24,STR-011,SKU-1006,939,25,136.4,0,0,0,2870025.33
2023-10-08,STR-011,SKU-1006,272,25,29.3,0,0,0,831359.84
2023-10-22,STR-011,SKU-1006,360,25,215.8,0,0,0,1100329.2
2023-11-05,STR-011,SKU-1006,9,25,0.8,1,1,0,27508.23
2023-11-19,STR-011,SKU-1006,552,25,434.3,0,0,0,1687171.44
2023-12-03,STR-011,SKU-1006,292,25,41.1,0,0,0,892489.24
2023-12-17,STR-011,SKU-1006,469,25,51.7,0,0,0,1433484.43
2023-12-31,STR-011,SKU-1006,781,25,78.6,0,0,0,2387103.07
2024-01-14,STR-011,SKU-1006,449,25,75.3,0,0,0,1372355.03
2024-01-28,STR-011,SKU-1006,1403,25,289.0,0,0,1,4288227.41
2024-02-11,STR-011,SKU-1006,742,25,164.4,0,0,0,2267900.74
2024-02-25,STR-011,SKU-1006,706,25,92.4,0,0,0,2157867.82
2024-03-10,STR-011,SKU-1006,464,25,69.6,0,0,0,1418202.08
2024-03-24,STR-011,SKU-1006,665,25,68.8,0,0,0,2032552.55
2024-04-07,STR-011,SKU-1006,1053,25,801.0,0,0,0,3218462.91
2024-04-21,STR-011,SKU-1006,900,25,484.5,0,0,0,2750823.0
2024-05-05,STR-011,SKU-1006,1032,25,210.2,0,0,0,3154277.04
2024-05-19,STR-011,SKU-1006,985,25,288.8,0,0,0,3010622.95
2024-06-02,STR-011,SKU-1006,162,25,24.3,0,0,0,495148.14
2024-06-16,STR-011,SKU-1006,40,25,20.1,0,0,0,122258.8
2024-06-30,STR-011,SKU-1006,1017,25,302.7,0,0,0,3108429.99
2023-01-01,STR-011,SKU-1007,1049,30,168.5,0,0,1,3675884.82
2023-01-15,STR-011,SKU-1007,214,30,30.7,0,0,0,749894.52
2023-01-29,STR-011,SKU-1007,355,30,90.7,0,0,0,1243983.9
2023-02-12,STR-011,SKU-1007,774,30,81.3,0,0,0,2712235.32
2023-02-26,STR-011,SKU-1007,973,30,187.2,0,0,0,3409567.14
2023-03-12,STR-011,SKU-1007,91,30,14.5,0,0,0,318880.38
2023-03-26,STR-011,SKU-1007,670,30,137.9,0,0,0,2347800.6
2023-04-09,STR-011,SKU-1007,942,30,284.8,0,0,0,3300937.56
2023-04-23,STR-011,SKU-1007,116,30,20.0,0,0,0,406484.88
2023-05-07,STR-011,SKU-1007,649,30,569.6,0,0,0,2274212.82
2023-05-21,STR-011,SKU-1007,830,30,385.7,0,0,0,2908469.4
2023-06-04,STR-011,SKU-1007,261,30,68.8,0,0,0,914590.98
2023-06-18,STR-011,SKU-1007,1094,30,159.9,0,0,1,3833572.92
2023-07-02,STR-011,SKU-1007,985,30,909.0,0,0,0,3451617.3
2023-07-16,STR-011,SKU-1007,539,30,533.5,0,0,0,1888753.02
2023-07-30,STR-011,SKU-1007,1071,30,156.5,0,0,1,3752976.78
2023-08-13,STR-011,SKU-1007,122,30,50.7,0,0,0,427509.96
2023-08-27,STR-011,SKU-1007,825,30,144.0,0,0,0,2890948.5
2023-09-10,STR-011,SKU-1007,614,30,59.8,0,0,0,2151566.52
2023-09-24,STR-011,SKU-1007,212,30,35.3,0,0,0,742886.16
2023-10-08,STR-011,SKU-1007,447,30,48.6,0,0,0,1566368.46
2023-10-22,STR-011,SKU-1007,728,30,482.6,0,0,0,2551043.04
2023-11-05,STR-011,SKU-1007,1009,30,106.8,0,0,1,3535717.62
2023-11-19,STR-011,SKU-1007,265,30,28.3,0,0,0,928607.7
2023-12-03,STR-011,SKU-1007,524,30,88.6,0,0,0,1836190.32
2023-12-17,STR-011,SKU-1007,671,30,219.0,0,0,0,2351304.78
2023-12-31,STR-011,SKU-1007,322,30,77.0,0,0,0,1128345.96
2024-01-14,STR-011,SKU-1007,609,30,124.4,0,0,0,2134045.62
2024-01-28,STR-011,SKU-1007,66,30,35.9,0,0,0,231275.88
2024-02-11,STR-011,SKU-1007,78,30,8.6,0,0,0,273326.04
2024-02-25,STR-011,SKU-1007,1016,30,130.3,0,0,1,3560246.88
2024-03-10,STR-011,SKU-1007,1023,30,432.0,0,0,1,3584776.14
2024-03-24,STR-011,SKU-1007,683,30,57.0,0,0,0,2393354.94
2024-04-07,STR-011,SKU-1007,362,30,93.2,0,0,0,1268513.16
2024-04-21,STR-011,SKU-1007,635,30,102.7,0,0,0,2225154.3
2024-05-05,STR-011,SKU-1007,865,30,749.2,0,0,0,3031115.7
2024-05-19,STR-011,SKU-1007,1001,30,142.5,0,0,1,3507684.18
2024-06-02,STR-011,SKU-1007,293,30,71.7,0,0,0,1026724.74
2024-06-16,STR-011,SKU-1007,145,30,60.0,0,0,0,508106.1
2024-06-30,STR-011,SKU-1007,410,30,40.7,0,0,0,1436713.8
2023-01-01,STR-011,SKU-1008,1180,93,189.5,0,0,0,2643672.0
2023-01-15,STR-011,SKU-1008,1927,93,666.5,0,0,1,4317250.8
2023-01-29,STR-011,SKU-1008,429,93,46.6,0,0,0,961131.6
2023-02-12,STR-011,SKU-1008,567,93,53.9,0,0,0,1270306.8
2023-02-26,STR-011,SKU-1008,228,93,23.0,0,0,0,510811.2
2023-03-12,STR-011,SKU-1008,410,93,47.4,0,0,0,918564.0
2023-03-26,STR-011,SKU-1008,1038,93,168.0,0,0,0,2325535.2
2023-04-09,STR-011,SKU-1008,1378,93,320.9,0,0,0,3087271.2
2023-04-23,STR-011,SKU-1008,1737,93,160.9,0,0,0,3891574.8
2023-05-07,STR-011,SKU-1008,845,93,87.7,0,0,0,1893138.0
2023-05-21,STR-011,SKU-1008,1708,93,197.2,0,0,0,3826603.2
2023-06-04,STR-011,SKU-1008,1316,93,157.8,0,0,0,2948366.4
2023-06-18,STR-011,SKU-1008,848,93,288.9,0,0,0,1899859.2
2023-07-02,STR-011,SKU-1008,1353,93,154.3,0,0,0,3031261.2
2023-07-16,STR-011,SKU-1008,9,93,2.7,1,1,0,20163.6
2023-07-30,STR-011,SKU-1008,1791,93,948.5,0,0,1,4012556.4
2023-08-13,STR-011,SKU-1008,681,93,68.6,0,0,0,1525712.4
2023-08-27,STR-011,SKU-1008,942,93,385.1,0,0,0,2110456.8
2023-09-10,STR-011,SKU-1008,538,93,262.8,0,0,0,1205335.2
2023-09-24,STR-011,SKU-1008,1902,93,706.1,0,0,1,4261240.8
2023-10-08,STR-011,SKU-1008,1220,93,300.9,0,0,0,2733288.0
2023-10-22,STR-011,SKU-1008,469,93,126.1,0,0,0,1050747.6
2023-11-05,STR-011,SKU-1008,1740,93,776.6,0,0,0,3898296.0
2023-11-19,STR-011,SKU-1008,818,93,141.0,0,0,0,1832647.2
2023-12-03,STR-011,SKU-1008,1355,93,229.9,0,0,0,3035742.0
2023-12-17,STR-011,SKU-1008,50,93,23.8,1,0,0,112020.0
2023-12-31,STR-011,SKU-1008,1910,93,285.6,0,0,1,4279164.0
2024-01-14,STR-011,SKU-1008,925,93,888.1,0,0,0,2072370.0
2024-01-28,STR-011,SKU-1008,512,93,76.6,0,0,0,1147084.8
2024-02-11,STR-011,SKU-1008,166,93,15.6,0,0,0,371906.4
2024-02-25,STR-011,SKU-1008,1098,93,247.1,0,0,0,2459959.2
2024-03-10,STR-011,SKU-1008,134,93,19.5,0,0,0,300213.6
2024-03-24,STR-011,SKU-1008,1715,93,216.1,0,0,0,3842286.0
2024-04-07,STR-011,SKU-1008,1710,93,220.5,0,0,0,3831084.0
2024-04-21,STR-011,SKU-1008,1012,93,139.0,0,0,0,2267284.8
2024-05-05,STR-011,SKU-1008,1229,93,124.2,0,0,0,2753451.6
2024-05-19,STR-011,SKU-1008,431,93,36.8,0,0,0,965612.4
2024-06-02,STR-011,SKU-1008,391,93,76.9,0,0,0,875996.4
2024-06-16,STR-011,SKU-1008,1702,93,721.1,0,0,0,3813160.8
2024-06-30,STR-011,SKU-1008,903,93,158.7,0,0,0,2023081.2
2023-01-01,STR-011,SKU-1009,569,30,245.0,0,0,0,1361469.06
2023-01-15,STR-011,SKU-1009,74,30,10.0,0,0,0,177062.76
2023-01-29,STR-011,SKU-1009,36,30,18.1,0,0,0,86138.64
2023-02-12,STR-011,SKU-1009,635,30,97.4,0,0,0,1519389.9
2023-02-26,STR-011,SKU-1009,84,30,8.1,0,0,0,200990.16
2023-03-12,STR-011,SKU-1009,673,30,400.2,0,0,1,1610314.02
2023-03-26,STR-011,SKU-1009,160,30,84.9,0,0,0,382838.4
2023-04-09,STR-011,SKU-1009,379,30,76.8,0,0,0,906848.46
2023-04-23,STR-011,SKU-1009,55,30,5.9,0,0,0,131600.7
2023-05-07,STR-011,SKU-1009,268,30,38.4,0,0,0,641254.32
2023-05-21,STR-011,SKU-1009,365,30,35.2,0,0,0,873350.1
2023-06-04,STR-011,SKU-1009,437,30,42.2,0,0,0,1045627.38
2023-06-18,STR-011,SKU-1009,81,30,21.2,0,0,0,193811.94
2023-07-02,STR-011,SKU-1009,182,30,23.2,0,0,0,435478.68
2023-07-16,STR-011,SKU-1009,87,30,14.8,0,0,0,208168.38
2023-07-30,STR-011,SKU-1009,560,30,74.7,0,0,0,1339934.4
2023-08-13,STR-011,SKU-1009,81,30,21.8,0,0,0,193811.94
2023-08-27,STR-011,SKU-1009,24,30,2.1,1,0,0,57425.76
2023-09-10,STR-011,SKU-1009,7,30,5.0,1,1,0,16749.18
2023-09-24,STR-011,SKU-1009,590,30,50.4,0,0,0,1411716.6
2023-10-08,STR-011,SKU-1009,6,30,0.9,1,1,0,14356.44
2023-10-22,STR-011,SKU-1009,114,30,10.0,0,0,0,272772.36
2023-11-05,STR-011,SKU-1009,245,30,23.9,0,0,0,586221.3
2023-11-19,STR-011,SKU-1009,35,30,3.0,0,0,0,83745.9
2023-12-03,STR-011,SKU-1009,25,30,2.9,1,0,0,59818.5
2023-12-17,STR-011,SKU-1009,84,30,18.3,0,0,0,200990.16
2023-12-31,STR-011,SKU-1009,41,30,10.2,0,0,0,98102.34
2024-01-14,STR-011,SKU-1009,32,30,3.0,0,0,0,76567.68
2024-01-28,STR-011,SKU-1009,290,30,56.8,0,0,0,693894.6
2024-02-11,STR-011,SKU-1009,618,30,193.2,0,0,0,1478713.32
2024-02-25,STR-011,SKU-1009,441,30,269.2,0,0,0,1055198.34
2024-03-10,STR-011,SKU-1009,15,30,6.1,1,0,0,35891.1
2024-03-24,STR-011,SKU-1009,113,30,15.7,0,0,0,270379.62
2024-04-07,STR-011,SKU-1009,516,30,114.0,0,0,0,1234653.84
2024-04-21,STR-011,SKU-1009,1,30,0.1,1,1,0,2392.74
2024-05-05,STR-011,SKU-1009,427,30,81.3,0,0,0,1021699.98
2024-05-19,STR-011,SKU-1009,54,30,4.6,0,0,0,129207.96
2024-06-02,STR-011,SKU-1009,142,30,24.6,0,0,0,339769.08
2024-06-16,STR-011,SKU-1009,89,30,40.8,0,0,0,212953.86
2024-06-30,STR-011,SKU-1009,421,30,110.8,0,0,0,1007343.54
2023-01-01,STR-011,SKU-1010,1001,40,162.1,0,0,0,1033502.47
2023-01-15,STR-011,SKU-1010,321,40,37.5,0,0,0,331422.87
2023-01-29,STR-011,SKU-1010,810,40,90.6,0,0,0,836300.7
2023-02-12,STR-011,SKU-1010,473,40,415.0,0,0,0,488358.31
2023-02-26,STR-011,SKU-1010,530,40,62.4,0,0,0,547209.1
2023-03-12,STR-011,SKU-1010,782,40,91.2,0,0,0,807391.54
2023-03-26,STR-011,SKU-1010,118,40,10.0,0,0,0,121831.46
2023-04-09,STR-011,SKU-1010,227,40,68.6,0,0,0,234370.69
2023-04-23,STR-011,SKU-1010,230,40,74.9,0,0,0,237468.1
2023-05-07,STR-011,SKU-1010,497,40,78.7,0,0,0,513137.59
2023-05-21,STR-011,SKU-1010,923,40,103.5,0,0,0,952969.81
2023-06-04,STR-011,SKU-1010,113,40,9.9,0,0,0,116669.11
2023-06-18,STR-011,SKU-1010,1170,40,248.0,0,0,1,1207989.9
2023-07-02,STR-011,SKU-1010,880,40,179.0,0,0,0,908573.6
2023-07-16,STR-011,SKU-1010,778,40,70.3,0,0,0,803261.66
2023-07-30,STR-011,SKU-1010,724,40,74.6,0,0,0,747508.28
2023-08-13,STR-011,SKU-1010,865,40,101.1,0,0,0,893086.55
2023-08-27,STR-011,SKU-1010,633,40,78.7,0,0,0,653553.51
2023-09-10,STR-011,SKU-1010,786,40,229.4,0,0,0,811521.42
2023-09-24,STR-011,SKU-1010,917,40,145.5,0,0,0,946774.99
2023-10-08,STR-011,SKU-1010,310,40,54.7,0,0,0,320065.7
2023-10-22,STR-011,SKU-1010,252,40,21.9,0,0,0,260182.44
2023-11-05,STR-011,SKU-1010,132,40,26.3,0,0,0,136286.04
2023-11-19,STR-011,SKU-1010,1133,40,153.6,0,0,1,1169788.51
2023-12-03,STR-011,SKU-1010,1145,40,166.0,0,0,1,1182178.15
2023-12-17,STR-011,SKU-1010,1009,40,193.5,0,0,0,1041762.23
2023-12-31,STR-011,SKU-1010,1124,40,98.0,0,0,1,1160496.28
2024-01-14,STR-011,SKU-1010,477,40,361.7,0,0,0,492488.19
2024-01-28,STR-011,SKU-1010,123,40,15.6,0,0,0,126993.81
2024-02-11,STR-011,SKU-1010,353,40,79.1,0,0,0,364461.91
2024-02-25,STR-011,SKU-1010,752,40,71.5,0,0,0,776417.44
2024-03-10,STR-011,SKU-1010,1076,40,117.6,0,0,0,1110937.72
2024-03-24,STR-011,SKU-1010,749,40,81.7,0,0,0,773320.03
2024-04-07,STR-011,SKU-1010,184,40,37.5,0,0,0,189974.48
2024-04-21,STR-011,SKU-1010,617,40,58.6,0,0,0,637033.99
2024-05-05,STR-011,SKU-1010,534,40,139.9,0,0,0,551338.98
2024-05-19,STR-011,SKU-1010,1011,40,774.0,0,0,0,1043827.17
2024-06-02,STR-011,SKU-1010,179,40,54.0,0,0,0,184812.13
2024-06-16,STR-011,SKU-1010,591,40,49.4,0,0,0,610189.77
2024-06-30,STR-011,SKU-1010,1034,40,138.7,0,0,0,1067573.98
2023-01-01,STR-011,SKU-1011,769,97,148.5,0,0,1,474619.11
2023-01-15,STR-011,SKU-1011,120,97,34.8,0,0,0,74062.8
2023-01-29,STR-011,SKU-1011,798,97,350.4,0,0,1,492517.62
2023-02-12,STR-011,SKU-1011,571,97,67.3,0,0,0,352415.49
2023-02-26,STR-011,SKU-1011,617,97,126.1,0,0,0,380806.23
2023-03-12,STR-011,SKU-1011,660,97,163.3,0,0,0,407345.4
2023-03-26,STR-011,SKU-1011,496,97,85.8,0,0,0,306126.24
2023-04-09,STR-011,SKU-1011,96,97,48.2,1,0,0,59250.24
2023-04-23,STR-011,SKU-1011,412,97,137.1,0,0,0,254282.28
2023-05-07,STR-011,SKU-1011,84,97,23.6,1,0,0,51843.96
2023-05-21,STR-011,SKU-1011,769,97,128.6,0,0,1,474619.11
2023-06-04,STR-011,SKU-1011,284,97,55.2,0,0,0,175281.96
2023-06-18,STR-011,SKU-1011,646,97,54.8,0,0,0,398704.74
2023-07-02,STR-011,SKU-1011,62,97,9.5,1,0,0,38265.78
2023-07-16,STR-011,SKU-1011,270,97,27.7,0,0,0,166641.3
2023-07-30,STR-011,SKU-1011,806,97,85.9,0,0,1,497455.14
2023-08-13,STR-011,SKU-1011,778,97,72.8,0,0,1,480173.82
2023-08-27,STR-011,SKU-1011,430,97,211.0,0,0,0,265391.7
2023-09-10,STR-011,SKU-1011,160,97,18.0,0,0,0,98750.4
2023-09-24,STR-011,SKU-1011,75,97,10.2,1,0,0,46289.25
2023-10-08,STR-011,SKU-1011,141,97,19.2,0,0,0,87023.79
2023-10-22,STR-011,SKU-1011,156,97,16.1,0,0,0,96281.64
2023-11-05,STR-011,SKU-1011,702,97,130.8,0,0,0,433267.38
2023-11-19,STR-011,SKU-1011,428,97,54.7,0,0,0,264157.32
2023-12-03,STR-011,SKU-1011,39,97,15.2,1,1,0,24070.41
2023-12-17,STR-011,SKU-1011,200,97,89.9,0,0,0,123438.0
2023-12-31,STR-011,SKU-1011,469,97,60.3,0,0,0,289462.11
2024-01-14,STR-011,SKU-1011,61,97,6.6,1,0,0,37648.59
